strategy_date,training_date,analysis_window,learned_rule,fast_score,fast_level,next_session_plan,fit_reasons,rank,code,name,push_level,emotion_score,day_return_pct,pre5_return_pct,market_regime,market_1d_pct,market_5d_pct,market_price_date,market_lag_days,market_source,relative_1d_pct,relative_5d_pct,market_adjustment,close_position,volume_ratio_5,dist_ma20_pct,consecutive_days,rank_change,capture_type,snapshot_time,reasons,risks
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=普通观察、观察池，排名段=Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送10只: 持续霸榜、站上20日线且不过热、人气排名明显上升、人气Top10；普通观察1只: 人气Top50、弱市中个股相对抗跌、当日上涨、收在日内高位。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,45.26,只看不追,当前只做跟踪样本，等下一次滚动复盘验证。,命中近样本强势层级；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,59,000536,华映科技,观察池,40.58,10.0,7.25,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.13,10.09,2.0,1.0,4.87,6.37,1,,post_close,2026-05-21 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌,放量过猛；后段人气股在偏弱环境里更谨慎；v3尾盘版回避放量过猛；涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=普通观察、观察池，排名段=Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送10只: 持续霸榜、站上20日线且不过热、人气排名明显上升、人气Top10；普通观察1只: 人气Top50、弱市中个股相对抗跌、当日上涨、收在日内高位。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,45.26,只看不追,当前只做跟踪样本，等下一次滚动复盘验证。,命中近样本强势层级；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,90,600303,曙光股份,观察池,40.58,10.13,8.07,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.26,10.91,2.0,1.0,4.32,7.31,1,,post_close,2026-05-21 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌,放量过猛；后段人气股在偏弱环境里更谨慎；v3尾盘版回避放量过猛；涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=普通观察、观察池，排名段=Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送10只: 持续霸榜、站上20日线且不过热、人气排名明显上升、人气Top10；普通观察1只: 人气Top50、弱市中个股相对抗跌、当日上涨、收在日内高位。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,44.23,只看不追,当前只做跟踪样本，等下一次滚动复盘验证。,命中近样本强势层级；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,43,600360,华微电子,观察池,38.3,10.03,4.14,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.16,6.98,2.0,1.0,3.61,13.13,1,,post_close,2026-05-21 15:00:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；弱市中个股相对抗跌,放量过猛；v3尾盘版回避放量过猛；涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,80.3,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,3,601991,大唐发电,观察池,74.0,10.0,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,12.13,0.08,2.0,1.0,,0.0,13,2.0,intraday_1430,2026-05-22 14:30:00,人气Top3；当日涨停附近；收在日内高位；站上20日线且不过热；持续霸榜；弱市中个股相对抗跌,热度可能进入后段；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜；涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,79.4,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,8,002407,多氟多,观察池,72.0,10.0,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,12.13,12.24,2.0,1.0,,0.0,6,12.0,intraday_1430,2026-05-22 14:30:00,人气Top10；当日涨停附近；收在日内高位；站上20日线且不过热；持续霸榜；人气排名明显上升；弱市中个股相对抗跌,热度可能进入后段；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜；涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,77.6,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,5,002421,达实智能,观察池,68.0,10.05,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,12.18,33.1,2.0,1.0,,0.0,5,8.0,intraday_1430,2026-05-22 14:30:00,人气Top10；当日涨停附近；收在日内高位；站上20日线且不过热；持续霸榜；弱市中个股相对抗跌,热度可能进入后段；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜；涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,77.6,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,7,600578,京能电力,观察池,68.0,9.99,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,12.12,21.05,2.0,1.0,,0.0,7,-4.0,intraday_1430,2026-05-22 14:30:00,人气Top10；当日涨停附近；收在日内高位；站上20日线且不过热；持续霸榜；弱市中个股相对抗跌,热度可能进入后段；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜；涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,77.44,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,1,000725,京东方A,普通观察,74.3,8.32,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,10.45,22.79,2.0,0.884,,0.0,2,0.0,intraday_1430,2026-05-22 14:30:00,人气Top3；当日强涨；收盘承接较强；站上20日线且不过热；连续上榜确认；弱市中个股相对抗跌,-
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,76.84,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,19,301666,大普微,观察池,66.3,15.43,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,17.56,-5.05,2.0,0.896,,0.0,2,-4.0,intraday_1430,2026-05-22 14:30:00,人气Top20；当日涨停附近；收盘承接较强；站上20日线且不过热；连续上榜确认；弱市中个股相对抗跌,涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,73.36,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,51,603115,海星股份,观察池,58.58,10.0,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,12.13,53.73,2.0,1.0,,0.0,2,18.0,intraday_1430,2026-05-22 14:30:00,当日涨停附近；收在日内高位；站上20日线且不过热；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌,后段人气股在偏弱环境里更谨慎；涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,71.56,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,73,002442,龙星科技,观察池,54.58,10.04,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,12.17,46.31,2.0,1.0,,0.0,2,-18.0,intraday_1430,2026-05-22 14:30:00,当日涨停附近；收在日内高位；站上20日线且不过热；连续上榜确认；弱市中个股相对抗跌,后段人气股在偏弱环境里更谨慎；涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,69.76,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,78,000518,四环生物,观察池,50.58,10.13,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,12.26,34.17,2.0,1.0,,0.0,2,-38.0,intraday_1430,2026-05-22 14:30:00,当日涨停附近；收在日内高位；站上20日线且不过热；连续上榜确认；弱市中个股相对抗跌,人气排名明显回落；后段人气股在偏弱环境里更谨慎；涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,63.94,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,50,603459,红板科技,观察池,64.3,10.0,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,12.13,-3.2,2.0,1.0,,0.0,3,-12.0,intraday_1430,2026-05-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；连续上榜确认；弱市中个股相对抗跌,涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,62.13,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,21,000636,风华高科,观察池,60.3,9.99,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,12.12,19.97,2.0,1.0,,0.0,1,34.0,intraday_1430,2026-05-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌,涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,62.13,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,41,600183,生益科技,观察池,60.3,10.0,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,12.13,20.16,2.0,1.0,,0.0,1,58.0,intraday_1430,2026-05-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌,涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,62.13,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,43,601208,东材科技,观察池,60.3,10.0,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,12.13,15.15,2.0,1.0,,0.0,1,38.0,intraday_1430,2026-05-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌,涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,62.13,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,49,600172,黄河旋风,观察池,60.3,10.01,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,12.14,-0.55,2.0,1.0,,0.0,1,15.0,intraday_1430,2026-05-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌,涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,61.36,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,60,600863,华能蒙电,观察池,58.58,9.94,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,12.07,12.06,2.0,1.0,,0.0,4,17.0,intraday_1430,2026-05-22 14:30:00,当日涨停附近；收在日内高位；站上20日线且不过热；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌,后段人气股在偏弱环境里更谨慎；涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,61.36,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,76,002272,川润股份,观察池,58.58,10.01,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,12.14,33.16,2.0,1.0,,0.0,4,12.0,intraday_1430,2026-05-22 14:30:00,当日涨停附近；收在日内高位；站上20日线且不过热；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌,后段人气股在偏弱环境里更谨慎；涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,58.4,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,29,603986,兆易创新,观察池,52.0,9.74,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,11.87,18.36,2.0,0.972,,0.0,6,-7.0,intraday_1430,2026-05-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；持续霸榜；弱市中个股相对抗跌,热度可能进入后段；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜；涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,56.3,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,4,600584,长电科技,不推送,54.0,4.2,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,6.33,4.78,2.0,0.955,,0.0,10,2.0,intraday_1430,2026-05-22 14:30:00,人气Top10；当日上涨；收在日内高位；站上20日线且不过热；持续霸榜；弱市中个股相对抗跌,热度可能进入后段；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,56.3,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,6,603629,利通电子,不推送,54.0,3.37,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,5.5,6.06,2.0,1.0,,0.0,13,8.0,intraday_1430,2026-05-22 14:30:00,人气Top10；当日上涨；收在日内高位；站上20日线且不过热；持续霸榜；弱市中个股相对抗跌,热度可能进入后段；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,50.26,优先观察,放入第一观察池，等待回落承接或人气继续上升。,命中近样本强势层级；命中近样本强势上榜阶段；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,27,600611,大众交通,观察池,42.8,10.05,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,12.18,38.14,2.0,1.0,,0.0,2,-20.0,intraday_1430,2026-05-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；连续上榜确认,人气排名明显回落；一字或近似一字，参与点差；弱市先收缩执行；一字板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,45.96,只看不追,当前只做跟踪样本，等下一次滚动复盘验证。,命中近样本强势层级；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,82,301628,强达电路,观察池,46.58,20.0,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,22.13,22.19,2.0,1.0,,0.0,1,,intraday_1430,2026-05-22 14:30:00,当日涨停附近；收在日内高位；站上20日线且不过热；弱市中个股相对抗跌,后段人气股在偏弱环境里更谨慎；涨停封板不可买
2026-05-22,2026-05-15,2026-05-15 -> 2026-05-22,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top10、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送11只: 持续霸榜、温和放量、站上20日线且不过热、近5日趋势升温。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,45.89,只看不追,当前只做跟踪样本，等下一次滚动复盘验证。,命中近样本强势层级；命中近样本强势上榜阶段；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,94,300069,金利华电,观察池,33.08,20.0,,弱势,-2.13,-2.84,2026-05-21,1,common_index_cache,22.13,98.84,2.0,1.0,,0.0,2,-30.0,intraday_1430,2026-05-22 14:30:00,当日涨停附近；收在日内高位；站上20日线且不过热；连续上榜确认,人气排名明显回落；一字或近似一字，参与点差；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；一字板不可买
2026-05-25,2026-05-18,2026-05-18 -> 2026-05-25,近样本尚未形成有效收益结算，暂用原始情绪分排序。,45.37,备选观察,只在板块和人气共振时考虑，避免追高。,情绪分达近期强势线,7,688981,中芯国际,观察池,78.6,18.53,,强势,1.86,-0.08,2026-05-22,3,common_index_cache,16.67,30.73,0.0,0.943,,0.0,1,18.0,intraday_1430,2026-05-25 14:30:00,人气Top10；当日涨停附近；收在日内高位；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势,涨停封板不可买
2026-05-25,2026-05-18,2026-05-18 -> 2026-05-25,近样本尚未形成有效收益结算，暂用原始情绪分排序。,44.47,备选观察,只在板块和人气共振时考虑，避免追高。,情绪分达近期强势线,6,002185,华天科技,观察池,76.6,9.98,,强势,1.86,-0.08,2026-05-22,3,common_index_cache,8.12,13.9,0.0,1.0,,0.0,11,42.0,intraday_1430,2026-05-25 14:30:00,人气Top10；当日涨停附近；收在日内高位；站上20日线且不过热；持续霸榜；人气排名明显上升；市场强势且个股相对强势,热度可能进入后段；v3尾盘版回避高位长连榜；涨停封板不可买
2026-05-25,2026-05-18,2026-05-18 -> 2026-05-25,近样本尚未形成有效收益结算，暂用原始情绪分排序。,42.67,只看不追,当前只做跟踪样本，等下一次滚动复盘验证。,情绪分达近期强势线,2,600584,长电科技,不推送,72.6,9.48,,强势,1.86,-0.08,2026-05-22,3,common_index_cache,7.62,35.17,0.0,0.978,,0.0,11,2.0,intraday_1430,2026-05-25 14:30:00,人气Top3；当日强涨；收在日内高位；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,热度可能进入后段；v3尾盘版回避高位长连榜
2026-05-25,2026-05-18,2026-05-18 -> 2026-05-25,近样本尚未形成有效收益结算，暂用原始情绪分排序。,42.67,只看不追,当前只做跟踪样本，等下一次滚动复盘验证。,情绪分达近期强势线,4,002421,达实智能,观察池,72.6,10.09,,强势,1.86,-0.08,2026-05-22,3,common_index_cache,8.23,34.36,0.0,1.0,,0.0,6,1.0,intraday_1430,2026-05-25 14:30:00,人气Top10；当日涨停附近；收在日内高位；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,热度可能进入后段；v3尾盘版回避高位长连榜；涨停封板不可买
2026-05-26,2026-05-19,2026-05-19 -> 2026-05-26,近样本强势阈值15%，偏好推送层级=重点观察、观察池，排名段=Top100、Top50，上榜阶段=连续第3天、连续第2天，情绪分不低于50。 低层级强势反哺：不推送10只: 站上20日线且不过热、震荡市里保持相对强势、温和放量、震荡市里承接未失控。,118.0,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本,49,300502,新易盛,重点观察,100.6,7.86,14.31,强势,1.49,1.62,2026-05-25,1,common_index_cache,6.37,12.69,0.0,0.964,1.16,13.12,3,-6.0,intraday_1430,2026-05-26 14:30:00,人气Top50；当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v2连榜升温修正；v3热点早段优先,-
2026-05-26,2026-05-19,2026-05-19 -> 2026-05-26,近样本强势阈值15%，偏好推送层级=重点观察、观察池，排名段=Top100、Top50，上榜阶段=连续第3天、连续第2天，情绪分不低于50。 低层级强势反哺：不推送10只: 站上20日线且不过热、震荡市里保持相对强势、温和放量、震荡市里承接未失控。,118.0,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本,94,603936,博敏电子,观察池,100.6,10.0,20.16,强势,1.49,1.62,2026-05-25,1,common_index_cache,8.51,18.54,0.0,1.0,0.83,26.78,3,2.0,intraday_1430,2026-05-26 14:30:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v2低分涨停修正；v3尾盘缩量强承接,涨停封板不可买
