strategy_date,training_date,audit_status,audit_scope,audit_result,lesson_type,lesson_note,rank,code,name,push_level,fast_level,fast_score,market_price_date,market_lag_days,market_source,observed_days,latest_return_pct,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,return_1d_pct,return_3d_pct,return_5d_pct,open_buy_return_3d_pct,open_buy_return_5d_pct,max_gain_5d_pct,capture_type,snapshot_time,reasons,risks,strategy_version
2026-07-02,2026-06-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：后段人气股在偏弱环境里更谨慎；次日高开或一字风险；v1每日精选未入前5,63,002584,西陇科学,观察池,下个交易日主盯,70.07,2026-07-02,0,common_index_cache,13,-35.82,-4.0,-9.55,-2.18,-9.55,-9.82,-17.09,-6.06,-13.64,-2.18,post_close,2026-07-02 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌；收盘强势，次日确认,后段人气股在偏弱环境里更谨慎；次日高开或一字风险；v1每日精选未入前5,v1
2026-07-02,2026-06-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：偏离20日线较大；热度可能进入后段；弱市里的长连榜样本优先降权；Top3高热度拥挤，次日兑现风险；v1每日精选未入前5,1,000725,京东方A,观察池,下个交易日主盯,67.28,2026-07-02,0,common_index_cache,24,-34.4,-2.64,-7.91,-0.11,-7.91,-16.7,-10.44,-14.45,-8.01,-0.11,post_close,2026-07-02 15:00:00,人气Top3；收在日内高位；温和放量；近5日趋势升温；持续霸榜；弱市中个股相对抗跌,偏离20日线较大；热度可能进入后段；弱市里的长连榜样本优先降权；Top3高热度拥挤，次日兑现风险；v1每日精选未入前5,v1
2026-07-02,2026-06-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：量能不足；短线涨幅偏高；热度可能进入后段；弱市里的长连榜样本优先降权；次日高开或一字风险；v1每日精选未入前5,14,002354,天娱数科,观察池,下个交易日主盯,65.05,2026-07-02,0,common_index_cache,14,-39.46,-0.19,-9.38,-0.19,-9.38,-15.76,-21.86,-15.6,-21.71,-0.19,post_close,2026-07-02 15:00:00,人气Top20；当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；持续霸榜；弱市中个股相对抗跌；v2低分涨停修正；收盘强势，次日确认,量能不足；短线涨幅偏高；热度可能进入后段；弱市里的长连榜样本优先降权；次日高开或一字风险；v1每日精选未入前5,v1
2026-07-02,2026-06-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：偏离20日线较大；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,89,300655,晶瑞电材,不推送,下个交易日主盯,64.2,2026-07-02,0,common_index_cache,13,-43.27,-2.42,-12.59,-1.05,-12.59,-16.28,-13.54,-14.21,-11.4,-1.05,post_close,2026-07-02 15:00:00,当日上涨；温和放量；近5日趋势升温,偏离20日线较大；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,v1
2026-07-02,2026-06-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：后段人气股在偏弱环境里更谨慎；次日高开或一字风险；v1每日精选未入前5,83,002458,益生股份,观察池,下个交易日主盯,62.97,2026-07-02,0,common_index_cache,21,-7.44,2.02,-3.72,4.57,-3.72,-7.86,-11.16,-9.69,-12.92,4.57,post_close,2026-07-02 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v2低分涨停修正；收盘强势，次日确认,后段人气股在偏弱环境里更谨慎；次日高开或一字风险；v1每日精选未入前5,v1
2026-07-02,2026-06-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：后段人气股在偏弱环境里更谨慎；次日高开或一字风险；v1每日精选未入前5,73,603505,金石资源,观察池,下个交易日主盯,62.97,2026-07-02,0,common_index_cache,13,-37.84,-1.03,-9.24,-0.99,-9.24,-20.75,-29.87,-19.93,-29.14,-0.99,post_close,2026-07-02 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v2低分涨停修正；收盘强势，次日确认,后段人气股在偏弱环境里更谨慎；次日高开或一字风险；v1每日精选未入前5,v1
2026-07-02,2026-06-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：弱市先收缩执行；后段人气股在偏弱环境里更谨慎,69,300346,南大光电,不推送,下个交易日主盯,58.5,2026-07-02,0,common_index_cache,13,-36.1,-3.59,-9.68,-0.12,-9.68,-12.92,-9.68,-9.68,-6.31,-0.12,post_close,2026-07-02 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,弱市先收缩执行；后段人气股在偏弱环境里更谨慎,v1
2026-07-02,2026-06-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：量能不足；偏离20日线较大；热度可能进入后段；弱市里的长连榜样本优先降权；Top3高热度拥挤，次日兑现风险；次日高开或一字风险；v1每日精选未入前5,3,002407,多氟多,观察池,下个交易日主盯,57.77,2026-07-02,0,common_index_cache,14,-45.68,-0.46,-10.0,-0.02,-10.0,-17.27,-20.38,-16.9,-20.01,-0.02,post_close,2026-07-02 15:00:00,人气Top3；当日涨停附近；收在日内高位；近5日趋势升温；持续霸榜；人气排名明显上升；弱市中个股相对抗跌；v2低分涨停修正；收盘强势，次日确认,量能不足；偏离20日线较大；热度可能进入后段；弱市里的长连榜样本优先降权；Top3高热度拥挤，次日兑现风险；次日高开或一字风险；v1每日精选未入前5,v1
2026-07-02,2026-06-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：近5日趋势未确认；弱市先收缩执行,37,000657,中钨高新,不推送,下个交易日主盯,55.8,2026-07-02,0,common_index_cache,25,-35.43,-2.1,-7.64,-0.52,-7.64,-20.62,-21.5,-18.92,-19.82,-0.52,post_close,2026-07-02 15:00:00,人气Top50；温和放量；站上20日线且不过热；人气排名明显上升,近5日趋势未确认；弱市先收缩执行,v1
2026-07-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：温和放量、站上20日线且不过热、连续上榜确认,91,000938,紫光股份,不推送,未入快策略,,2026-07-02,0,common_index_cache,25,30.69,5.06,4.31,8.82,4.31,8.44,22.91,3.21,16.98,23.15,post_close,2026-07-02 15:00:00,温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,v1
2026-07-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：人气Top10、人气排名明显上升、持续霸榜,9,002384,东山精密,不推送,未入快策略,,2026-07-02,0,common_index_cache,15,-6.78,-4.82,4.98,9.37,4.98,6.85,17.88,12.26,23.85,17.88,post_close,2026-07-02 15:00:00,人气Top10；温和放量；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,v1
2026-07-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：人气Top50、持续霸榜、站上20日线且不过热,27,002185,华天科技,不推送,未入快策略,,2026-07-02,0,common_index_cache,14,-9.13,0.05,-3.75,1.33,-3.75,8.19,17.07,8.14,17.01,17.07,post_close,2026-07-02 15:00:00,人气Top50；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,v1
2026-07-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：温和放量、站上20日线且不过热、近5日趋势升温,85,688017,绿的谐波,不推送,未入快策略,,2026-07-02,0,common_index_cache,13,-20.87,3.14,18.15,20.01,18.15,12.6,-1.16,9.18,-4.16,20.01,post_close,2026-07-02 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热,当日转弱；收盘承接偏弱；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,v1
2026-07-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：弱市中个股相对抗跌、当日涨停附近、收在日内高位,60,603928,兴业股份,不推送,未入快策略,,2026-07-02,0,common_index_cache,13,-31.88,-5.24,-7.2,0.19,-7.2,-6.12,13.64,-0.93,19.92,13.64,post_close,2026-07-02 15:00:00,当日涨停附近；收在日内高位；放量仍可控；近5日强势延续；弱市中个股相对抗跌；收盘强势，次日确认,短线涨幅偏高；偏离20日线较大；后段人气股在偏弱环境里更谨慎；次日高开或一字风险,v1
2026-07-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：持续霸榜、温和放量、站上20日线且不过热,96,001309,德明利,不推送,未入快策略,,2026-07-02,0,common_index_cache,14,-43.63,-0.77,8.74,10.0,8.74,4.93,6.1,5.75,6.93,17.66,post_close,2026-07-02 15:00:00,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,v1
2026-07-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：站上20日线且不过热,53,920193,吉和昌,不推送,未入快策略,,2026-07-02,0,common_index_cache,13,-47.39,1.57,29.99,29.99,29.99,-19.74,-33.4,-20.98,-34.43,29.99,post_close,2026-07-02 15:00:00,站上20日线且不过热,收盘承接偏弱；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱,v1
2026-07-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：人气Top20、人气排名明显上升、当日上涨,20,601899,紫金矿业,不推送,已入快策略,,2026-07-02,0,common_index_cache,14,22.43,4.56,5.78,7.6,5.78,5.02,5.02,0.44,0.44,10.99,post_close,2026-07-02 15:00:00,人气Top20；当日上涨；温和放量；人气排名明显上升,仍在20日线下方；上影线偏长；弱市先收缩执行,v1
2026-07-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：人气Top50、人气排名明显上升、放量仍可控,24,002747,埃斯顿,不推送,已入快策略,,2026-07-02,0,common_index_cache,14,-18.94,3.24,10.0,10.0,10.0,20.39,2.04,16.61,-1.17,20.39,post_close,2026-07-02 15:00:00,人气Top50；放量仍可控；近5日趋势升温；站上20日线且不过热；人气排名明显上升,当日转弱；收盘承接偏弱；弱市先收缩执行,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 22.59%，保留这类命中特征。,82,000566,海南海药,观察池,下个交易日主盯,90.61,2026-07-01,0,common_index_cache,26,6.56,9.11,10.02,10.02,10.02,17.12,-5.1,7.35,-13.02,22.59,post_close,2026-07-01 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；震荡市里保持相对强势；震荡市里承接未失控；v2低分涨停修正；收盘强势，次日确认,偏离20日线较大；后段人气股在偏弱环境里更谨慎；次日高开或一字风险；v1每日精选未入前5,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 16.28%，保留这类命中特征。,94,600641,先导基电,观察池,下个交易日主盯,90.61,2026-07-01,0,common_index_cache,14,-27.41,10.01,10.01,10.01,10.01,-0.94,-5.18,-9.95,-13.81,16.28,post_close,2026-07-01 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；震荡市里保持相对强势；震荡市里承接未失控；v2低分涨停修正；收盘强势，次日确认,偏离20日线较大；后段人气股在偏弱环境里更谨慎；次日高开或一字风险；v1每日精选未入前5,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：偏离20日线较大；热度可能进入后段；Top3高热度拥挤，次日兑现风险；v1每日精选未入前5,1,000725,京东方A,观察池,下个交易日主盯,97.8,2026-07-01,0,common_index_cache,25,-31.93,-7.07,3.76,8.32,3.76,-11.52,-13.0,-4.79,-6.38,8.32,post_close,2026-07-01 15:00:00,人气Top3；收在日内高位；温和放量；近5日趋势升温；持续霸榜；震荡市里保持相对强势；震荡市里承接未失控,偏离20日线较大；热度可能进入后段；Top3高热度拥挤，次日兑现风险；v1每日精选未入前5,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：偏离20日线较大；次日高开或一字风险,33,002167,东方锆业,收盘强势观察,下个交易日主盯,96.52,2026-07-01,0,common_index_cache,15,-29.57,-3.17,7.29,10.01,7.29,-1.4,-17.22,1.83,-14.5,10.58,post_close,2026-07-01 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v2低分涨停修正；收盘强势，次日确认；v1每日精选入选,偏离20日线较大；次日高开或一字风险,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：热度可能进入后段；v1每日精选未入前5,14,600160,巨化股份,观察池,下个交易日主盯,95.71,2026-07-01,0,common_index_cache,14,-27.7,-3.85,-1.83,3.85,-1.83,-12.18,-18.14,-8.66,-14.86,3.85,post_close,2026-07-01 15:00:00,人气Top20；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；震荡市里保持相对强势,热度可能进入后段；v1每日精选未入前5,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：人气排名明显回落；v1每日精选未入前5,44,000783,长江证券,观察池,下个交易日主盯,95.32,2026-07-01,0,common_index_cache,14,-18.41,-0.38,-4.65,1.04,-4.65,-9.58,-15.65,-9.24,-15.33,1.04,post_close,2026-07-01 15:00:00,人气Top50；当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控,人气排名明显回落；v1每日精选未入前5,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：后段人气股在偏弱环境里更谨慎；v1每日精选未入前5,100,600999,招商证券,观察池,下个交易日主盯,93.01,2026-07-01,0,common_index_cache,14,-17.44,-3.75,-7.37,-1.92,-7.37,-8.59,-13.34,-5.03,-9.96,-1.92,post_close,2026-07-01 15:00:00,当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控,后段人气股在偏弱环境里更谨慎；v1每日精选未入前5,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：短线涨幅偏高；后段人气股在偏弱环境里更谨慎；次日高开或一字风险,65,000620,盈新发展,收盘强势观察,下个交易日主盯,91.96,2026-07-01,0,common_index_cache,16,-28.05,-1.82,-4.16,2.86,-4.16,-10.13,-17.66,-8.47,-16.14,2.86,post_close,2026-07-01 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控；v2低分涨停修正；收盘强势，次日确认；v1每日精选入选,短线涨幅偏高；后段人气股在偏弱环境里更谨慎；次日高开或一字风险,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：Top3高热度拥挤，次日兑现风险；次日高开或一字风险,2,001399,惠科股份,收盘强势观察,下个交易日主盯,91.9,2026-07-01,0,common_index_cache,14,-39.78,-7.67,1.17,12.36,1.17,-17.63,-23.23,-10.79,-16.85,12.36,post_close,2026-07-01 15:00:00,人气Top3；当日涨停附近；收盘承接较强；温和放量；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；震荡市里承接未失控；收盘强势，次日确认；v1每日精选入选,Top3高热度拥挤，次日兑现风险；次日高开或一字风险,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：v1每日精选未入前5,39,600276,恒瑞医药,观察池,下个交易日主盯,90.02,2026-07-01,0,common_index_cache,26,-3.11,0.04,-0.54,3.11,-0.54,5.56,0.43,5.52,0.39,7.42,post_close,2026-07-01 15:00:00,人气Top50；当日上涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控,v1每日精选未入前5,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：近5日趋势未确认；热度可能进入后段；v1每日精选未入前5,20,603629,利通电子,观察池,下个交易日主盯,90.02,2026-07-01,0,common_index_cache,15,-14.3,-4.87,-10.02,-3.84,-10.02,-10.62,-16.45,-6.04,-12.17,-3.84,post_close,2026-07-01 15:00:00,人气Top20；当日强涨；收在日内高位；温和放量；站上20日线且不过热；持续霸榜；震荡市里保持相对强势；震荡市里承接未失控,近5日趋势未确认；热度可能进入后段；v1每日精选未入前5,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：近5日趋势未确认；热度可能进入后段；v1每日精选未入前5,16,002709,天赐材料,观察池,下个交易日主盯,88.22,2026-07-01,0,common_index_cache,26,-27.94,-1.98,0.68,4.28,0.68,-10.04,-18.14,-8.22,-16.48,4.28,post_close,2026-07-01 15:00:00,人气Top20；当日上涨；收在日内高位；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控,近5日趋势未确认；热度可能进入后段；v1每日精选未入前5,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：v1每日精选未入前5,34,002202,金风科技,观察池,下个交易日主盯,86.92,2026-07-01,0,common_index_cache,14,-28.83,-2.23,-4.66,-0.24,-4.66,-3.04,-14.68,-0.83,-12.73,1.3,post_close,2026-07-01 15:00:00,人气Top50；当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控,v1每日精选未入前5,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：-,12,300059,东方财富,普通观察,下个交易日主盯,86.51,2026-07-01,0,common_index_cache,14,-5.41,-0.79,-3.36,0.23,-3.36,-1.26,-6.15,-0.47,-5.4,0.23,post_close,2026-07-01 15:00:00,人气Top20；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；震荡市里保持相对强势；v1每日精选入选,-,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：v1每日精选未入前5,28,300442,润泽科技,观察池,下个交易日主盯,85.52,2026-07-01,0,common_index_cache,14,-23.5,-3.22,-2.52,2.16,-2.52,-10.14,-11.87,-7.16,-8.94,2.16,post_close,2026-07-01 15:00:00,人气Top50；当日强涨；收盘承接较强；温和放量；站上20日线且不过热；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控,v1每日精选未入前5,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：v1每日精选未入前5,43,002129,TCL中环,观察池,下个交易日主盯,81.52,2026-07-01,0,common_index_cache,14,-24.45,-4.03,-7.31,-2.61,-7.31,-15.8,-10.17,-12.26,-6.39,-2.61,post_close,2026-07-01 15:00:00,人气Top50；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；震荡市里承接未失控,v1每日精选未入前5,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：短线涨幅偏高；远离20日线过多；热度可能进入后段；次日高开或一字风险；v1每日精选未入前5,7,600667,太极实业,观察池,下个交易日主盯,81.37,2026-07-01,0,common_index_cache,15,-48.01,-7.73,-10.0,-3.27,-10.0,-14.61,-25.61,-7.46,-19.38,-2.87,post_close,2026-07-01 15:00:00,人气Top10；当日涨停附近；收在日内高位；温和放量；近5日强势延续；持续霸榜；震荡市里保持相对强势；震荡市里承接未失控；收盘强势，次日确认,短线涨幅偏高；远离20日线过多；热度可能进入后段；次日高开或一字风险；v1每日精选未入前5,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：短线涨幅偏高；热度可能进入后段,13,000100,TCL科技,不推送,下个交易日主盯,77.56,2026-07-01,0,common_index_cache,26,-21.24,-3.92,-3.27,0.98,-3.27,-15.2,-17.65,-11.73,-14.29,0.98,post_close,2026-07-01 15:00:00,人气Top20；当日上涨；温和放量；近5日强势延续；站上20日线且不过热；持续霸榜；人气排名明显上升；震荡市里保持相对强势,短线涨幅偏高；热度可能进入后段,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：次日高开或一字风险；v1每日精选未入前5,40,600673,东阳光,观察池,下个交易日主盯,76.92,2026-07-01,0,common_index_cache,14,-17.68,-2.54,-1.3,4.09,-1.3,-0.32,-2.54,2.28,0.0,4.09,post_close,2026-07-01 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；收盘强势，次日确认,次日高开或一字风险；v1每日精选未入前5,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：近5日趋势未确认；热度可能进入后段；次日高开或一字风险,4,601991,大唐发电,收盘强势观察,下个交易日主盯,76.52,2026-07-01,0,common_index_cache,15,-10.78,2.7,-5.91,5.26,-5.91,-5.13,-10.78,-7.63,-13.12,5.26,post_close,2026-07-01 15:00:00,人气Top10；当日涨停附近；收在日内高位；温和放量；持续霸榜；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；收盘强势，次日确认；v1每日精选入选,近5日趋势未确认；热度可能进入后段；次日高开或一字风险,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：后段人气股在偏弱环境里更谨慎,84,002342,巨力索具,不推送,下个交易日主盯,74.8,2026-07-01,0,common_index_cache,14,-36.62,0.0,2.67,5.42,2.67,-10.22,-14.76,-10.22,-14.76,5.6,post_close,2026-07-01 15:00:00,当日强涨；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；震荡市里保持相对强势,后段人气股在偏弱环境里更谨慎,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：后段人气股在偏弱环境里更谨慎；次日高开或一字风险；v1每日精选未入前5,69,601336,新华保险,观察池,下个交易日主盯,73.71,2026-07-01,0,common_index_cache,14,-1.13,-0.76,-2.91,0.92,-2.91,-1.38,-3.53,-0.62,-2.79,0.92,post_close,2026-07-01 15:00:00,当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控；收盘强势，次日确认,后段人气股在偏弱环境里更谨慎；次日高开或一字风险；v1每日精选未入前5,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：偏离20日线较大,37,600378,昊华科技,不推送,下个交易日主盯,72.61,2026-07-01,0,common_index_cache,13,-47.91,-5.17,1.44,8.77,1.44,-15.54,-22.83,-10.94,-18.62,8.77,post_close,2026-07-01 15:00:00,人气Top50；当日强涨；温和放量；近5日趋势升温；震荡市里保持相对强势,偏离20日线较大,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：-,48,300033,同花顺,不推送,下个交易日主盯,69.11,2026-07-01,0,common_index_cache,13,-12.83,0.0,-4.01,2.5,-4.01,-5.03,-12.49,-5.03,-12.49,2.5,post_close,2026-07-01 15:00:00,人气Top50；当日强涨；温和放量；近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势,-,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：量能不足；偏离20日线较大；热度可能进入后段；次日高开或一字风险；v1每日精选未入前5,24,002407,多氟多,观察池,下个交易日主盯,68.42,2026-07-01,0,common_index_cache,15,-46.1,1.38,-0.78,4.07,-0.78,-17.0,-23.76,-18.12,-24.8,4.07,post_close,2026-07-01 15:00:00,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；持续霸榜；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v2低分涨停修正；收盘强势，次日确认,量能不足；偏离20日线较大；热度可能进入后段；次日高开或一字风险；v1每日精选未入前5,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：热度可能进入后段；上影线偏长,18,002354,天娱数科,不推送,下个交易日主盯,66.61,2026-07-01,0,common_index_cache,15,-33.4,6.38,10.0,10.0,10.0,-10.32,-14.68,-15.7,-19.8,10.0,post_close,2026-07-01 15:00:00,人气Top20；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；震荡市里保持相对强势,热度可能进入后段；上影线偏长,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：人气排名明显回落；后段人气股在偏弱环境里更谨慎,93,002549,凯美特气,不推送,下个交易日主盯,64.21,2026-07-01,0,common_index_cache,26,-35.2,-7.34,-6.49,-1.52,-6.49,-21.14,-27.14,-14.89,-21.36,-1.52,post_close,2026-07-01 15:00:00,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；震荡市里承接未失控,人气排名明显回落；后段人气股在偏弱环境里更谨慎,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：偏离20日线较大；热度可能进入后段,26,600460,士兰微,不推送,下个交易日主盯,63.82,2026-07-01,0,common_index_cache,15,-37.46,-5.94,-4.99,0.62,-4.99,-12.15,-13.08,-6.61,-7.59,0.62,post_close,2026-07-01 15:00:00,人气Top50；当日上涨；收盘承接较强；温和放量；近5日趋势升温；持续霸榜；震荡市里保持相对强势；震荡市里承接未失控,偏离20日线较大；热度可能进入后段,v1
2026-07-01,2026-06-24,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：短线涨幅偏高；后段人气股在偏弱环境里更谨慎,98,600367,红星发展,不推送,下个交易日主盯,61.96,2026-07-01,0,common_index_cache,14,-50.99,-7.52,-8.65,-0.39,-8.65,-25.27,-33.13,-19.19,-27.69,-0.39,post_close,2026-07-01 15:00:00,收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；震荡市里承接未失控,短线涨幅偏高；后段人气股在偏弱环境里更谨慎,v1
